Date,Open,High,Low,Close,Adj Close,Volume,diff_index_date,diff_index_value
2/7/08,131.800003,134.789993,131.729996,133.929993,100.224152,297368100,1/15/08,0.11627907
2/8/08,133.089996,134.220001,132.100006,133.070007,99.580582,221643500,1/15/08,0.11627907
2/11/08,133.100006,134.229996,132.039993,133.75,100.089455,188576300,1/15/08,0.11627907
2/12/08,134.910004,136.309998,133.979996,134.990005,101.017426,256654400,1/15/08,0.11627907
2/13/08,136.009995,137.059998,135.139999,136.369995,102.050079,181967800,1/15/08,0.11627907
2/14/08,136.949997,137,134.789993,135.169998,101.152115,215207200,1/15/08,0.11627907
2/15/08,134.5,135.220001,133.910004,135.139999,101.129654,154110300,2/15/08,0.093023256
2/19/08,136.720001,136.889999,134.610001,135.520004,101.414009,145190000,2/15/08,0.093023256
2/20/08,133.990005,136.550003,133.759995,135.919998,101.713333,220085700,2/15/08,0.093023256
2/21/08,136.660004,137.009995,134.070007,134.789993,100.867722,201051200,2/15/08,0.093023256
2/22/08,134.970001,135.850006,132.860001,135.619995,101.488838,205491000,2/15/08,0.093023256
2/25/08,135.539993,137.649994,134.779999,137.330002,102.768494,190107000,2/15/08,0.093023256
2/26/08,136.75,138.949997,136.5,138.360001,103.539261,212420700,2/15/08,0.093023256
2/27/08,137.559998,139.139999,137.410004,138.220001,103.434517,168395800,2/15/08,0.093023256
2/28/08,137.240005,137.960007,136.550003,136.869995,102.424232,170831100,2/15/08,0.093023256
2/29/08,135.600006,135.679993,132.779999,133.820007,100.141846,252715200,2/15/08,0.093023256
3/3/08,133.139999,133.809998,132.240005,133.5,99.902359,189483500,2/15/08,0.093023256
3/4/08,132.229996,133.399994,130.990005,132.990005,99.520706,282513100,2/15/08,0.093023256
3/5/08,133.419998,134.770004,132.339996,133.830002,100.149307,270681400,2/15/08,0.093023256
3/6/08,132.979996,133.220001,130.550003,131.059998,98.076439,247911700,2/15/08,0.093023256
3/7/08,129.770004,131.740005,128.580002,129.710007,97.0662,326434600,2/15/08,0.093023256
3/10/08,129.839996,129.929993,127.589996,128,95.78656,235683600,2/15/08,0.093023256
3/11/08,130.720001,132.720001,128.949997,132.600006,99.228882,341440600,2/15/08,0.093023256
3/12/08,132.740005,133.770004,131.160004,131.360001,98.300934,229161100,2/15/08,0.093023256
3/13/08,129.610001,132.639999,128.600006,131.649994,98.517975,351504200,2/15/08,0.093023256
3/14/08,132.770004,132.809998,127.779999,129.610001,96.991371,484687800,2/15/08,0.093023256
3/17/08,126.57,129.259995,126.07,128.300003,96.011055,405311100,3/15/08,0.069767442
3/18/08,130.619995,133.690002,129.979996,133.630005,99.999634,334416600,3/15/08,0.069767442
3/19/08,134.139999,134.649994,130.039993,130.320007,97.522675,345971600,3/15/08,0.069767442
3/20/08,130.050003,132.910004,129.259995,132.080002,99.329086,245320700,3/15/08,0.069767442
3/24/08,133.309998,135.809998,133.240005,134.720001,101.314423,208977300,3/15/08,0.069767442
3/25/08,134.860001,135.550003,133.770004,134.850006,101.412247,192947200,3/15/08,0.069767442
3/26/08,134.460007,135.089996,133.110001,133.199997,100.171356,196934300,3/15/08,0.069767442
3/27/08,134.199997,134.440002,132.360001,132.779999,99.855492,225153200,3/15/08,0.069767442
3/28/08,132.990005,133.360001,131.059998,131.509995,98.900429,180896100,3/15/08,0.069767442
3/31/08,131.289993,132.729996,131.089996,131.970001,99.246368,166692100,3/15/08,0.069767442
4/1/08,133.610001,136.839996,133.509995,136.610001,102.735817,254547300,3/15/08,0.069767442
4/2/08,137.050003,137.669998,135.979996,136.699997,102.803497,210910800,3/15/08,0.069767442
4/3/08,135.960007,137.440002,135.710007,137.039993,103.059158,175884800,3/15/08,0.069767442
4/4/08,137.119995,137.960007,136.119995,136.889999,102.946365,204446800,3/15/08,0.069767442
4/7/08,137.869995,138.570007,136.740005,136.960007,102.999023,154245500,3/15/08,0.069767442
4/8/08,136.190002,136.919998,135.949997,136.820007,102.893723,148937300,3/15/08,0.069767442
4/9/08,136.610001,136.800003,134.889999,135.830002,102.149223,195610600,3/15/08,0.069767442
4/10/08,135.419998,136.669998,134.899994,136.020004,102.292114,192967800,3/15/08,0.069767442
4/11/08,134.490005,135.119995,133.009995,133.380005,100.306725,222973300,3/15/08,0.069767442
4/14/08,133.190002,133.539993,132.550003,132.929993,99.968285,160522000,3/15/08,0.069767442
4/15/08,133.580002,133.690002,132.330002,133.240005,100.201447,172389200,4/15/08,0.046511628
4/16/08,134.539993,136.910004,134.520004,136.850006,102.91629,189268900,4/15/08,0.046511628
4/17/08,136.020004,137.25,135.660004,137.050003,103.066689,179665700,4/15/08,0.046511628
4/18/08,138.940002,139.559998,138.259995,138.479996,104.142128,218530600,4/15/08,0.046511628
4/21/08,138.229996,138.979996,137.850006,138.550003,104.194733,118587400,4/15/08,0.046511628
4/22/08,138.190002,138.309998,136.899994,137.940002,103.736015,162166000,4/15/08,0.046511628
4/23/08,138.089996,138.779999,137.119995,137.720001,103.570564,193309000,4/15/08,0.046511628
4/24/08,138.080002,139.740005,137.039993,138.320007,104.02179,229381300,4/15/08,0.046511628
4/25/08,139.399994,139.889999,137.910004,139.600006,104.984413,190788100,4/15/08,0.046511628
4/28/08,139.880005,140.25,139.380005,139.630005,105.006935,105610200,4/15/08,0.046511628
4/29/08,139.389999,139.729996,138.610001,139.080002,104.593361,125514100,4/15/08,0.046511628
4/30/08,139.289993,140.589996,138.259995,138.259995,103.976669,208395900,4/15/08,0.046511628
5/1/08,138.380005,141.119995,138.270004,141.119995,106.12751,187279500,4/15/08,0.046511628
5/2/08,142.339996,142.369995,140.559998,141.509995,106.420746,181585500,4/15/08,0.046511628
5/5/08,141.050003,141.610001,140.410004,140.830002,105.90937,118504500,4/15/08,0.046511628
5/6/08,140.020004,142.199997,139.690002,142.050003,106.826912,179339800,4/15/08,0.046511628
5/7/08,141.889999,142.039993,139.130005,139.520004,104.92421,199267300,4/15/08,0.046511628
5/8/08,139.740005,140.320007,138.979996,139.160004,104.653481,178321200,4/15/08,0.046511628
5/9/08,138.600006,139.389999,138.449997,138.899994,104.45797,152588200,4/15/08,0.046511628
5/12/08,139.25,140.559998,138.729996,140.460007,105.631134,147865900,4/15/08,0.046511628
5/13/08,140.800003,140.889999,139.729996,140.479996,105.646156,159132200,4/15/08,0.046511628
5/14/08,141.070007,142.199997,140.460007,140.770004,105.864258,181910800,4/15/08,0.046511628
5/15/08,141.039993,142.630005,140.830002,142.529999,107.187874,166927000,5/15/08,0.046511628
5/16/08,142.860001,142.869995,141.610001,142.660004,107.285622,204236800,5/15/08,0.046511628
5/19/08,142.809998,144.300003,142.300003,143.050003,107.578911,165664400,5/15/08,0.046511628
5/20/08,142.270004,142.339996,141,141.889999,106.706589,178552100,5/15/08,0.046511628
5/21/08,141.809998,142.119995,139,139.490005,104.901642,252724800,5/15/08,0.046511628
5/22/08,139.429993,140.169998,139,139.509995,104.91671,170820400,5/15/08,0.046511628
5/23/08,139.050003,139.660004,137.520004,137.639999,103.510384,181376400,5/15/08,0.046511628
5/27/08,137.800003,139,137.529999,138.660004,104.277473,168322900,5/15/08,0.046511628
5/28/08,139.169998,140,138,139.300003,104.758812,181288100,5/15/08,0.046511628
5/29/08,139.130005,140.929993,139.080002,140,105.285233,173927200,5/15/08,0.046511628
5/30/08,140.470001,140.740005,139.940002,140.350006,105.548416,117362000,5/15/08,0.046511628
6/2/08,139.830002,139.860001,138,138.899994,104.45797,181069900,5/15/08,0.046511628
6/3/08,139.300003,139.619995,137.229996,138.089996,103.848816,271965700,5/15/08,0.046511628
6/4/08,137.699997,139.160004,137.460007,138.020004,103.796211,246637700,5/15/08,0.046511628
6/5/08,138.580002,140.889999,138.320007,140.779999,105.871811,237867100,5/15/08,0.046511628
6/6/08,139.550003,139.800003,136.220001,136.289993,102.495132,384276300,5/15/08,0.046511628
6/9/08,136.860001,137.5,135.410004,136.619995,102.743317,228263900,5/15/08,0.046511628
6/10/08,135.669998,137.100006,135.350006,135.940002,102.231926,260234900,5/15/08,0.046511628
6/11/08,135.970001,136.259995,133.929993,133.940002,100.727875,283890100,5/15/08,0.046511628
6/12/08,134.600006,135.869995,133.520004,134.449997,101.111443,252791800,5/15/08,0.046511628
6/13/08,135.169998,136.520004,134.419998,136.149994,102.389839,244726900,5/15/08,0.046511628
6/16/08,135.550003,136.929993,135.460007,136.229996,102.450043,185832500,6/15/08,0.023255814
6/17/08,137.070007,137.119995,135.369995,135.570007,101.953674,191707700,6/15/08,0.023255814
6/18/08,134.690002,135.520004,133.710007,134.25,100.960983,265893000,6/15/08,0.023255814
6/19/08,134.149994,135.240005,133.5,134.419998,101.088829,304204900,6/15/08,0.023255814
6/20/08,132.839996,133.089996,131.220001,131.580002,99.448006,289275700,6/15/08,0.023255814
6/23/08,132.089996,132.229996,131.320007,131.449997,99.349747,165096400,6/15/08,0.023255814
6/24/08,131.050003,132.440002,130.190002,131.190002,99.153267,267300600,6/15/08,0.023255814
6/25/08,131.720001,133.399994,131.240005,131.809998,99.621864,287853900,6/15/08,0.023255814
6/26/08,130.570007,131.419998,128.080002,128.229996,96.916115,297775000,6/15/08,0.023255814
6/27/08,128.279999,128.860001,127.040001,127.529999,96.387047,303423400,6/15/08,0.023255814
6/30/08,127.889999,128.910004,127.300003,127.980003,96.727112,258842600,6/15/08,0.023255814
7/1/08,126.519997,128.470001,125.93,128.380005,97.029411,388622000,6/15/08,0.023255814
7/2/08,128.789993,129.160004,125.949997,126.18,95.366699,288064600,6/15/08,0.023255814
7/3/08,127.110001,127.110001,124.989998,126.309998,95.464958,239352500,6/15/08,0.023255814
7/7/08,126.790001,127.339996,123.919998,125.019997,94.489944,372427300,6/15/08,0.023255814
7/8/08,124.989998,127.389999,124.199997,127.239998,96.167816,375973700,6/15/08,0.023255814
7/9/08,127.5,127.739998,124.389999,124.790001,94.316132,336729400,6/15/08,0.023255814
7/10/08,124.43,125.790001,123.580002,125.300003,94.701576,436475700,6/15/08,0.023255814
7/11/08,123.970001,125.900002,122.489998,123.839996,93.598106,481124600,6/15/08,0.023255814
7/14/08,125.260002,125.5,122.400002,122.720001,92.751625,322720800,6/15/08,0.023255814
7/15/08,121.800003,123.489998,120.019997,120.989998,91.444092,502502500,7/15/08,0
7/16/08,121.449997,124.57,121.099998,123.959999,93.688805,371642900,7/15/08,0
7/17/08,125.139999,126.260002,124.089996,125.199997,94.625999,375490600,7/15/08,0
7/18/08,126.169998,126.419998,125.150002,125.980003,95.215546,267030100,7/15/08,0
7/21/08,126.510002,126.800003,125.190002,126.050003,95.268456,222863000,7/15/08,0
7/22/08,125.150002,127.800003,124.849998,127.480003,96.349213,296904200,7/15/08,0
7/23/08,127.889999,129.149994,127.550003,128.169998,96.870743,311698400,7/15/08,0
7/24/08,128.339996,128.410004,125.160004,125.510002,94.860321,248634500,7/15/08,0
7/25/08,125.889999,126.489998,125.169998,125.480003,94.837646,219131000,7/15/08,0
7/28/08,125.510002,126.059998,123.419998,123.639999,93.446953,205201300,7/15/08,0
7/29/08,123.980003,126.379997,123.639999,126.279999,95.442284,261505600,7/15/08,0
7/30/08,127.110001,128.600006,126.279999,128.529999,97.142845,354710000,7/15/08,0
7/31/08,127.400002,128.570007,126.629997,126.830002,95.857956,277402100,7/15/08,0
8/1/08,127.120003,127.279999,125.459999,126.160004,95.35157,248690900,7/15/08,0
8/4/08,126.040001,126.139999,124.760002,124.989998,94.467278,188239600,7/15/08,0
8/5/08,126.019997,128.559998,124.970001,128.360001,97.014328,251577600,7/15/08,0
8/6/08,128.020004,129.300003,127.480003,128.929993,97.445114,209555400,7/15/08,0
8/7/08,127.959999,128.440002,126.540001,127.010002,95.99398,246312500,7/15/08,0
8/8/08,126.580002,129.929993,126.379997,129.369995,97.777672,260811700,7/15/08,0
8/11/08,129.470001,131.509995,129.229996,130.710007,98.790451,249425800,7/15/08,0
8/12/08,130.279999,130.699997,128.729996,129.350006,97.762566,213200800,7/15/08,0
8/13/08,128.789993,129.649994,127.669998,128.570007,97.173035,256393200,7/15/08,0
8/14/08,127.839996,130.279999,127.75,129.539993,97.906181,239555300,7/15/08,0
8/15/08,129.929993,130.5,129.300003,130.169998,98.382286,181000800,8/15/08,0
8/18/08,130.429993,130.479996,127.660004,128.389999,97.03701,172275100,8/15/08,0
8/19/08,127.419998,127.690002,126.529999,126.989998,95.978874,194673700,8/15/08,0
8/20/08,127.389999,127.949997,126.339996,127.580002,96.424812,225498200,8/15/08,0
8/21/08,126.75,128.440002,126.599998,127.800003,96.591064,180609800,8/15/08,0
8/22/08,128.669998,129.649994,127.800003,129.649994,97.989319,167715300,8/15/08,0
8/25/08,128.800003,129.649994,126.75,127.019997,96.001541,171936900,8/15/08,0
8/26/08,127.019997,127.870003,126.580002,127.389999,96.281212,159117200,8/15/08,0
8/27/08,127.550003,128.830002,127.300003,128.630005,97.218391,171032800,8/15/08,0
8/28/08,129.279999,130.339996,129.110001,130.190002,98.397469,167537100,8/15/08,0
8/29/08,129.729996,130.139999,128.509995,128.789993,97.339294,189195800,8/15/08,0
9/2/08,130.029999,130.710007,127.519997,127.989998,96.734673,252364900,8/15/08,0
9/3/08,127.879997,128.5,126.93,127.879997,96.65155,251947000,8/15/08,0
9/4/08,126.970001,127.230003,123.959999,124.029999,93.741699,340042500,8/15/08,0
9/5/08,123.290001,124.949997,122,124.419998,94.036469,289503400,8/15/08,0
9/8/08,128.039993,128.240005,124.419998,126.989998,95.978874,364075300,8/15/08,0
9/9/08,127.099998,127.360001,122.800003,123.220001,93.129532,377326800,8/15/08,0
9/10/08,123.889999,124.900002,122.550003,123.720001,93.507423,298916600,8/15/08,0
9/11/08,122.120003,125.739998,121.599998,125.510002,94.860321,375369400,8/15/08,0
9/12/08,124.290001,126.209999,123.830002,126.089996,95.298645,297851200,8/15/08,0
9/15/08,121.629997,125.650002,119.889999,120.089996,90.763878,483607000,9/15/08,0
9/16/08,117.199997,122.32,117,122.099998,92.283005,581744300,9/15/08,0
9/17/08,119.639999,121.849998,116,116.610001,88.133705,624095600,9/15/08,0
9/18/08,118.050003,121.790001,113.800003,120.07,90.748741,776114700,9/15/08,0
9/19/08,126.699997,128,123.330002,124.120003,94.35273,501087800,9/15/08,0
9/22/08,124.449997,124.75,120.360001,121.309998,92.216644,249966500,9/15/08,0
9/23/08,120.849998,122.019997,118.279999,118.550003,90.118584,327470400,9/15/08,0
9/24/08,119.349998,120,117.790001,118.93,90.407455,311818400,9/15/08,0
9/25/08,119.400002,121.910004,118.440002,120.790001,91.821335,328253000,9/15/08,0
9/26/08,118.830002,121.5,118.510002,120.849998,91.866989,285917400,9/15/08,0
9/29/08,119.139999,119.339996,110.970001,111.379997,84.668121,459562300,9/15/08,0
9/30/08,113.510002,116.800003,110.529999,115.989998,88.172531,328154400,9/15/08,0
10/1/08,115.269997,116.690002,113.949997,116.059998,88.225739,332783000,9/15/08,0
10/2/08,114.949997,115.110001,111.059998,111.849998,85.025414,365337800,9/15/08,0
10/3/08,112.860001,115.449997,109.68,110.339996,83.877548,461798000,9/15/08,0
10/6/08,107.150002,107.620003,100.639999,104.720001,79.60537,610637500,9/15/08,0
10/7/08,106.839996,107.330002,99.650002,100.029999,76.040161,540012100,9/15/08,0
10/8/08,97.519997,102.18,96.809998,97.510002,74.124535,725414800,9/15/08,0
10/9/08,99.660004,100.620003,90.25,90.699997,68.947739,534485200,9/15/08,0
10/10/08,86.760002,93.940002,83.580002,88.5,67.275368,871026300,9/15/08,0
10/13/08,93.870003,101.349998,89.949997,101.349998,77.043587,455584000,9/15/08,0
10/14/08,104.699997,105.529999,97.110001,99.849998,75.90332,546268300,9/15/08,0
10/15/08,97.459999,97.800003,89.709999,90.019997,68.430809,484627500,10/15/08,0
10/16/08,91.290001,94.769997,86.540001,93.769997,71.281487,708811200,10/15/08,0
10/17/08,91.989998,98.589996,91.650002,93.209999,70.855797,476649000,10/15/08,0
10/20/08,95.349998,99.099998,94.089996,98.809998,75.11274,321294200,10/15/08,0
10/21/08,96.970001,98.639999,95.220001,95.860001,72.870247,356502000,10/15/08,0
10/22/08,93.199997,95.860001,87.529999,90.639999,68.90213,516168000,10/15/08,0
10/23/08,90.290001,92.449997,85.809998,91.690002,69.700302,634666400,10/15/08,0
10/24/08,84.059998,89.919998,84,87.040001,66.165512,545812600,10/15/08,0
10/27/08,85.970001,89.510002,83.699997,83.949997,63.81657,397288600,10/15/08,0
10/28/08,87.339996,94.239998,84.529999,93.760002,71.273849,639939500,10/15/08,0
10/29/08,93.769997,97.169998,92.099998,93.080002,70.756958,531270100,10/15/08,0
10/30/08,95.779999,96.540001,92.900002,96.300003,73.204704,414582100,10/15/08,0
10/31/08,95.080002,98.57,94.480003,96.830002,73.607613,411394000,10/15/08,0
11/3/08,96.779999,97.690002,95.949997,97.110001,73.820473,205419400,10/15/08,0
11/4/08,99.059998,100.860001,96.709999,100.410004,76.329033,346793400,10/15/08,0
11/5/08,99.199997,100.709999,95,96.190002,73.121094,387844100,10/15/08,0
11/6/08,94.459999,95.440002,90.059998,90.860001,69.069382,477721900,10/15/08,0
11/7/08,91.650002,94,90.5,93.860001,71.349884,380391000,10/15/08,0
11/10/08,95.209999,95.529999,90.919998,92.629997,70.414871,301773000,10/15/08,0
11/11/08,90.760002,92.139999,88.650002,89.769997,68.240761,418498200,10/15/08,0
11/12/08,88.230003,88.949997,85.120003,85.82,65.238098,454330600,10/15/08,0
11/13/08,86.129997,91.730003,82.089996,91.169998,69.305023,753141900,10/15/08,0
11/14/08,89.410004,92.059998,86.519997,86.620003,65.846245,540352300,10/15/08,0
11/17/08,86.379997,88.559998,85.160004,85.470001,64.972023,415254900,11/15/08,0
11/18/08,85.150002,87.220001,82.910004,87.080002,66.195923,523811800,11/15/08,0
11/19/08,85.910004,86.870003,80.919998,81.5,61.954128,558327600,11/15/08,0
11/20/08,80.129997,82.510002,75.050003,75.449997,57.355087,814180400,11/15/08,0
11/21/08,77.459999,80.900002,74.339996,79.519997,60.449017,718536500,11/15/08,0
11/24/08,81.919998,86.989998,80.360001,85.029999,64.637535,523305300,11/15/08,0
11/25/08,87.300003,87.510002,83.82,85.660004,65.116478,454112400,11/15/08,0
11/26/08,84.300003,89.190002,84.239998,88.970001,67.632652,370134200,11/15/08,0
11/28/08,88.629997,90.129997,88.480003,90.089996,68.484009,118308100,11/15/08,0
12/1/08,87.510002,87.550003,81.860001,82.110001,62.417835,369927100,11/15/08,0
12/2/08,83.470001,85.489998,82.040001,85.269997,64.819992,469508400,11/15/08,0
12/3/08,83.400002,87.830002,83.139999,87.32,66.378365,519863500,11/15/08,0
12/4/08,86.059998,88.050003,83.739998,85.300003,64.842789,444173800,11/15/08,0
12/5/08,83.650002,88.419998,82.239998,87.93,66.842072,471905300,11/15/08,0
12/8/08,90.339996,92.379997,88.080002,91,69.175819,412859300,11/15/08,0
12/9/08,90.370003,92.129997,88.980003,89.5,68.03553,370790000,11/15/08,0
12/10/08,90.32,91.360001,89,90.110001,68.499245,396187400,11/15/08,0
12/11/08,89.540001,91,87.370003,87.940002,66.849663,365061000,11/15/08,0
12/12/08,85.550003,89.07,85.199997,88.989998,67.647835,415060400,11/15/08,0
12/15/08,89.019997,89.150002,86.290001,87.75,66.705223,256694200,12/15/08,0.093023256
12/16/08,91.879997,92.019997,88.18,91.879997,69.844734,377699500,12/15/08,0.093023256
12/17/08,90.839996,92.43,90.059998,90.989998,69.168198,281819800,12/15/08,0.093023256
12/18/08,91.400002,91.669998,88.209999,89.290001,67.875893,374673300,12/15/08,0.093023256
12/19/08,89.099998,90.620003,88.089996,88.190002,67.583916,301451300,12/15/08,0.093023256
12/22/08,88.580002,88.669998,85.489998,87.059998,66.717941,243759500,12/15/08,0.093023256
12/23/08,87.529999,87.93,85.800003,86.160004,66.028244,221625200,12/15/08,0.093023256
12/24/08,86.449997,86.870003,86,86.660004,66.4114,62061600,12/15/08,0.093023256
12/26/08,87.239998,87.300003,86.5,87.160004,66.794594,74767700,12/15/08,0.093023256
12/29/08,87.239998,87.330002,85.599998,86.910004,66.603012,127795900,12/15/08,0.093023256
12/30/08,87.510002,89.050003,86.879997,88.970001,68.181671,168256300,12/15/08,0.093023256
12/31/08,89.080002,90.970001,88.870003,90.239998,69.154922,193987200,12/15/08,0.093023256
1/2/09,90.440002,93.440002,89.849998,92.959999,71.239395,227566300,12/15/08,0.093023256
1/5/09,92.629997,93.660004,91.889999,92.849998,71.155113,240349700,12/15/08,0.093023256
1/6/09,93.639999,94.449997,92.68,93.470001,71.630203,328260900,12/15/08,0.093023256
1/7/09,92,92.260002,90.199997,90.669998,69.484428,280899200,12/15/08,0.093023256
1/8/09,90.160004,91.089996,89.669998,91.040001,69.767982,263834400,12/15/08,0.093023256
1/9/09,91.160004,91.32,85.360001,89.089996,68.273605,330953600,12/15/08,0.093023256
1/12/09,88.839996,88.910004,86.410004,86.949997,66.633644,277858500,12/15/08,0.093023256
1/13/09,86.730003,87.879997,86.199997,87.110001,66.756264,356432300,12/15/08,0.093023256
1/14/09,85.540001,85.75,83.160004,84.370003,64.656502,435491600,12/15/08,0.093023256
1/15/09,84.120003,85.25,81.720001,84.400002,64.679489,532647300,1/15/09,0.11627907
1/16/09,85.860001,85.989998,83.050003,85.059998,65.185287,399237200,1/15/09,0.11627907
1/20/09,84.230003,85.059998,80.050003,80.57,61.744362,419855200,1/15/09,0.11627907
1/21/09,81.940002,84.239998,80.470001,84.050003,64.411247,364360700,1/15/09,0.11627907
1/22/09,82.419998,84.040001,81.169998,82.75,63.415009,427940300,1/15/09,0.11627907
1/23/09,80.900002,83.989998,80.57,83.110001,63.690872,386800600,1/15/09,0.11627907
1/26/09,83.589996,85.360001,82.809998,83.68,64.127716,317978800,1/15/09,0.11627907
1/27/09,84.129997,85.150002,83.300003,84.529999,64.779106,273789700,1/15/09,0.11627907
1/28/09,86.400002,87.949997,86.07,87.389999,66.970833,330007000,1/15/09,0.11627907
1/29/09,86.110001,87.489998,84.470001,84.550003,64.794441,294392500,1/15/09,0.11627907
1/30/09,84.980003,85.400002,82.209999,82.830002,63.476299,383383600,1/15/09,0.11627907
2/2/09,81.57,83.18,81.309998,82.580002,63.284748,288233300,1/15/09,0.11627907
2/3/09,83.099998,84.360001,82.220001,83.739998,64.173691,278385800,1/15/09,0.11627907
2/4/09,84.300003,85.370003,83.040001,83.330002,63.859451,322989300,1/15/09,0.11627907
2/5/09,82.699997,85.290001,77.730003,84.57,64.809746,417679400,1/15/09,0.11627907
2/6/09,84.860001,87.339996,84.68,86.980003,66.656624,366101700,1/15/09,0.11627907
2/9/09,86.959999,87.739998,86.32,87.099998,66.748611,240075200,1/15/09,0.11627907
2/10/09,86.269997,87.029999,82.449997,83.110001,63.690872,536212800,1/15/09,0.11627907
2/11/09,83.449997,84.050003,82.400002,83.599998,64.066383,324442500,1/15/09,0.11627907
2/12/09,82.169998,83.82,81.050003,83.660004,64.112373,469302200,1/15/09,0.11627907
2/13/09,83.550003,84.239998,82.739998,82.760002,63.422653,293998400,1/15/09,0.11627907
2/17/09,80.160004,82.959999,79.169998,79.220001,60.709805,478910100,2/15/09,0.186046512
2/18/09,79.790001,79.940002,78.279999,79.029999,60.56419,362964800,2/15/09,0.186046512
2/19/09,79.839996,80.150002,78.019997,78.18,59.912823,316867500,2/15/09,0.186046512
2/20/09,76.730003,78.339996,75.769997,77.419998,59.330379,477176600,2/15/09,0.186046512
2/23/09,78.269997,78.269997,74.589996,74.650002,57.207626,379641400,2/15/09,0.186046512
2/24/09,75.290001,77.949997,74.699997,77.480003,59.376385,426260900,2/15/09,0.186046512
2/25/09,77.139999,78.419998,75.629997,76.870003,58.908909,461985800,2/15/09,0.186046512
2/26/09,77.82,79.669998,75.529999,75.620003,57.950989,363353900,2/15/09,0.186046512
2/27/09,74.010002,75.690002,73.809998,73.93,56.655857,470510900,2/15/09,0.186046512
3/2/09,72.519997,73.919998,70.370003,70.599998,54.103928,426452600,2/15/09,0.186046512
3/3/09,71.610001,71.699997,69.639999,70.07,53.697758,443761000,2/15/09,0.186046512
3/4/09,71.230003,72.870003,70.07,71.730003,54.969887,462753100,2/15/09,0.186046512
3/5/09,70.099998,71.730003,68.169998,68.800003,52.724506,485549400,2/15/09,0.186046512
3/6/09,69.400002,70.449997,67.099998,68.919998,52.81646,490470000,2/15/09,0.186046512
3/9/09,67.949997,70,67.730003,68.110001,52.195736,379905300,2/15/09,0.186046512
3/10/09,69.510002,72.370003,69.370003,72.169998,55.30706,406227900,2/15/09,0.186046512
3/11/09,73,73.75,71.830002,72.639999,55.667255,356648300,2/15/09,0.186046512
3/12/09,72.620003,75.75,71.970001,75.5,57.858994,409702700,2/15/09,0.186046512
3/13/09,76.010002,76.980003,74.730003,76.089996,58.311142,337474700,2/15/09,0.186046512
3/16/09,76.959999,77.970001,75.809998,75.860001,58.134895,360644900,3/15/09,0.279069767
3/17/09,76.07,78.360001,75.449997,78.18,59.912823,356814300,3/15/09,0.279069767
3/18/09,77.809998,80.900002,77.07,79.93,61.253914,473273200,3/15/09,0.279069767
3/19/09,80.93,81,78.690002,78.940002,60.495224,428520400,3/15/09,0.279069767
3/20/09,78.760002,78.910004,76.529999,76.709999,59.207058,371078200,3/15/09,0.279069767
3/23/09,78.739998,82.290001,78.309998,82.220001,63.459824,419933300,3/15/09,0.279069767
3/24/09,81.239998,82.360001,80.510002,80.599998,62.209465,330271000,3/15/09,0.279069767
3/25/09,81.230003,82.699997,79.059998,81.449997,62.86552,441775100,3/15/09,0.279069767
3/26/09,82.25,83.300003,81.32,83.110001,64.146744,422025200,3/15/09,0.279069767
3/27/09,82.050003,82.529999,81.309998,81.610001,62.989017,322332300,3/15/09,0.279069767
3/30/09,79.800003,79.870003,77.959999,78.790001,60.812481,324108500,3/15/09,0.279069767
3/31/09,79.559998,81.080002,79.050003,79.519997,61.375877,364238300,3/15/09,0.279069767
4/1/09,78.529999,81.419998,78.330002,81.059998,62.564487,377018300,3/15/09,0.279069767
4/2/09,83.080002,84.610001,81.129997,83.43,64.393753,476230700,3/15/09,0.279069767
4/3/09,83.489998,84.279999,82.669998,84.260002,65.034363,284646300,3/15/09,0.279069767
4/6/09,83.339996,84.279999,82.290001,83.599998,64.52494,264866600,3/15/09,0.279069767
4/7/09,82.25,82.650002,81.510002,81.650002,63.019855,258947800,3/15/09,0.279069767
4/8/09,82.059998,82.940002,81.540001,82.529999,63.699081,230402800,3/15/09,0.279069767
4/9/09,84.669998,85.82,84.330002,85.809998,66.230705,269653500,3/15/09,0.279069767
4/13/09,84.919998,86.540001,84.580002,85.830002,66.246132,224847500,3/15/09,0.279069767
4/14/09,85.029999,85.760002,84.080002,84.349998,65.103844,276598800,3/15/09,0.279069767
4/15/09,83.839996,85.419998,83.610001,85.25,65.798477,250726100,4/15/09,0.697674419
4/16/09,85.93,87.150002,84.769997,86.5,66.763268,335202900,4/15/09,0.697674419
4/17/09,86.830002,87.650002,86.139999,87.080002,67.210922,262649000,4/15/09,0.697674419
4/20/09,85.540001,87.050003,83.339996,83.43,64.393753,293690100,4/15/09,0.697674419
4/21/09,82.82,85.129997,82.75,85.059998,65.651855,114090900,4/15/09,0.697674419
4/22/09,84.290001,86.339996,84.07,84.540001,65.250458,340395200,4/15/09,0.697674419
4/23/09,84.709999,85.419998,83.629997,85.370003,65.89109,324903700,4/15/09,0.697674419
4/24/09,86.029999,87.309998,85.690002,86.660004,66.886742,287703000,4/15/09,0.697674419
4/27/09,85.68,87.010002,85.540001,85.839996,66.253891,289581600,4/15/09,0.697674419
4/28/09,84.970001,86.589996,84.760002,85.57,66.045433,247926300,4/15/09,0.697674419
4/29/09,86.519997,88.360001,86.300003,87.389999,67.45018,311505700,4/15/09,0.697674419
